CNAE,DESCRIÇÃO,SEÇÃO,DIVISÃO,GRUPO
8111,"Serviços combinados para apoio a edifícios, exceto condomínios prediais",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS,Serviços combinados para apoio a edifícios
8112,Condomínios prediais,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS,Serviços combinados para apoio a edifícios
8121,Limpeza em prédios e em domicílios,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS,Atividades de limpeza
8122,Imunização e controle de pragas urbanas,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS,Atividades de limpeza
8129,Atividades de limpeza não especificadas anteriormente,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS,Atividades de limpeza
8130,Atividades paisagísticas,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS,Atividades paisagísticas
8211,Serviços combinados de escritório e apoio administrativo,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS",Serviços de escritório e apoio administrativo
8219,"Fotocópias, preparação de documentos e outros serviços especializados de apoio administrativo",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS",Serviços de escritório e apoio administrativo
8220,Atividades de teleatendimento,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS",Atividades de teleatendimento
8230,"Atividades de organização de eventos, exceto culturais e esportivos",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS","Atividades de organização de eventos, exceto culturais e esportivos"
8291,Atividades de cobrança e informações cadastrais,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS",Outras atividades de serviços prestados principalmente às empresas
8292,Envasamento e empacotamento sob contrato,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS",Outras atividades de serviços prestados principalmente às empresas
8299,Atividades de serviços prestados principalmente às empresas não especificadas anteriormente,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS",Outras atividades de serviços prestados principalmente às empresas
8411,Administração pública em geral,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",Administração do estado e da política econômica e social
8412,"Regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",Administração do estado e da política econômica e social
8413,Regulação das atividades econômicas,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",Administração do estado e da política econômica e social
8421,Relações exteriores,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",Serviços coletivos prestados pela administração pública
8422,Defesa,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",Serviços coletivos prestados pela administração pública
8423,Justiça,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",Serviços coletivos prestados pela administração pública
8424,Segurança e ordem pública,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",Serviços coletivos prestados pela administração pública
8425,Defesa Civil,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",Serviços coletivos prestados pela administração pública
8430,Seguridade social obrigatória,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",Seguridade social obrigatória
8511,Educação infantil - creche,EDUCAÇÃO,EDUCAÇÃO,Educação infantil e ensino fundamental
8512,Educação infantil - pré-escola,EDUCAÇÃO,EDUCAÇÃO,Educação infantil e ensino fundamental
8513,Ensino fundamental,EDUCAÇÃO,EDUCAÇÃO,Educação infantil e ensino fundamental
8520,Ensino médio,EDUCAÇÃO,EDUCAÇÃO,Ensino médio
8531,Educação superior - graduação,EDUCAÇÃO,EDUCAÇÃO,Educação superior
8532,Educação superior - graduação e pós-graduação,EDUCAÇÃO,EDUCAÇÃO,Educação superior
8533,Educação superior - pós-graduação e extensão,EDUCAÇÃO,EDUCAÇÃO,Educação superior
8541,Educação profissional de nível técnico,EDUCAÇÃO,EDUCAÇÃO,Educação profissional de nível técnico e tecnológico
8542,Educação profissional de nível tecnológico,EDUCAÇÃO,EDUCAÇÃO,Educação profissional de nível técnico e tecnológico
8550,Atividades de apoio à educação,EDUCAÇÃO,EDUCAÇÃO,Atividades de apoio à educação
8591,Ensino de esportes,EDUCAÇÃO,EDUCAÇÃO,Outras atividades de ensino
8592,Ensino de arte e cultura,EDUCAÇÃO,EDUCAÇÃO,Outras atividades de ensino
8593,Ensino de idiomas,EDUCAÇÃO,EDUCAÇÃO,Outras atividades de ensino
8599,Atividades de ensino não especificadas anteriormente,EDUCAÇÃO,EDUCAÇÃO,Outras atividades de ensino
8610,Atividades de atendimento hospitalar,SAÚDE HUMANA E SERVIÇOS SOCIAIS,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Atividades de atendimento hospitalar
8621,Serviços móveis de atendimento a urgências,SAÚDE HUMANA E SERVIÇOS SOCIAIS,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Serviços móveis de atendimento a urgências e de remoção de pacientes
8622,"Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências",SAÚDE HUMANA E SERVIÇOS SOCIAIS,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Serviços móveis de atendimento a urgências e de remoção de pacientes
8630,Atividades de atenção ambulatorial executadas por médicos e odontólogos,SAÚDE HUMANA E SERVIÇOS SOCIAIS,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Atividades de atenção ambulatorial executadas por médicos e odontólogos
8640,Atividades de serviços de complementação diagnóstica e terapêutica,SAÚDE HUMANA E SERVIÇOS SOCIAIS,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Atividades de serviços de complementação diagnóstica e terapêutica
8650,"Atividades de profissionais da área de saúde, exceto médicos e odontólogos",SAÚDE HUMANA E SERVIÇOS SOCIAIS,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,"Atividades de profissionais da área de saúde, exceto médicos e odontólogos"
8660,Atividades de apoio à gestão de saúde,SAÚDE HUMANA E SERVIÇOS SOCIAIS,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Atividades de apoio à gestão de saúde
8690,Atividades de atenção à saúde humana não especificadas anteriormente,SAÚDE HUMANA E SERVIÇOS SOCIAIS,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Atividades de atenção à saúde humana não especificadas anteriormente
8711,"Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes prestadas em residências coletivas e particulares",SAÚDE HUMANA E SERVIÇOS SOCIAIS,"ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES","Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes, e de infra-estrutura e apoio a pacientes prestadas em residências coletivas e particulares"
8712,Atividades de fornecimento de infra-estrutura de apoio e assistência a paciente no domicílio,SAÚDE HUMANA E SERVIÇOS SOCIAIS,"ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES","Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes, e de infra-estrutura e apoio a pacientes prestadas em residências coletivas e particulares"
8720,"Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química",SAÚDE HUMANA E SERVIÇOS SOCIAIS,"ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES","Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química"
8730,Atividades de assistência social prestadas em residências coletivas e particulares,SAÚDE HUMANA E SERVIÇOS SOCIAIS,"ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES",Atividades de assistência social prestadas em residências coletivas e particulares
8800,Serviços de assistência social sem alojamento,SAÚDE HUMANA E SERVIÇOS SOCIAIS,SERVIÇOS DE ASSISTÊNCIA SOCIAL SEM ALOJAMENTO,Serviços de assistência social sem alojamento
9001,"Artes cênicas, espetáculos e atividades complementares","ARTES, CULTURA, ESPORTE E RECREAÇÃO","ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS","Atividades artísticas, criativas e de espetáculos"
9002,Criação artística,"ARTES, CULTURA, ESPORTE E RECREAÇÃO","ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS","Atividades artísticas, criativas e de espetáculos"
9003,"Gestão de espaços para artes cênicas, espetáculos e outras atividades artísticas","ARTES, CULTURA, ESPORTE E RECREAÇÃO","ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS","Atividades artísticas, criativas e de espetáculos"
9101,Atividades de bibliotecas e arquivos,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL,Atividades ligadas ao patrimônio cultural e ambiental
9102,"Atividades de museus e de exploração, restauração artística e conservação de lugares e prédios históricos e atrações similares","ARTES, CULTURA, ESPORTE E RECREAÇÃO",ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL,Atividades ligadas ao patrimônio cultural e ambiental
9103,"Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental","ARTES, CULTURA, ESPORTE E RECREAÇÃO",ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL,Atividades ligadas ao patrimônio cultural e ambiental
9200,Atividades de exploração de jogos de azar e apostas,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",ATIVIDADES DE EXPLORAÇÃO DE JOGOS DE AZAR E APOSTAS,Atividades de exploração de jogos de azar e apostas
9311,Gestão de instalações de esportes,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER,Atividades esportivas
9312,"Clubes sociais, esportivos e similares","ARTES, CULTURA, ESPORTE E RECREAÇÃO",ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER,Atividades esportivas
9313,Atividades de condicionamento físico,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER,Atividades esportivas
9319,Atividades esportivas não especificadas anteriormente,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER,Atividades esportivas
9321,Parques de diversão e parques temáticos,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER,Atividades de recreação e lazer
9329,Atividades de recreação e lazer não especificadas anteriormente,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER,Atividades de recreação e lazer
9411,Atividades de organizações associativas patronais e empresariais,OUTRAS ATIVIDADES DE SERVIÇOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS,"Atividades de organizações associativas patronais, empresariais e profissionais"
9412,Atividades de organizações associativas profissionais,OUTRAS ATIVIDADES DE SERVIÇOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS,"Atividades de organizações associativas patronais, empresariais e profissionais"
9420,Atividades de organizações sindicais,OUTRAS ATIVIDADES DE SERVIÇOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS,Atividades de organizações sindicais
9430,Atividades de associações de defesa de direitos sociais,OUTRAS ATIVIDADES DE SERVIÇOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS,Atividades de associações de defesa de direitos sociais
9491,Atividades de organizações religiosas,OUTRAS ATIVIDADES DE SERVIÇOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS,Atividades de organizações associativas não especificadas anteriormente
9492,Atividades de organizações políticas,OUTRAS ATIVIDADES DE SERVIÇOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS,Atividades de organizações associativas não especificadas anteriormente
9493,Atividades de organizações associativas ligadas à cultura e à arte,OUTRAS ATIVIDADES DE SERVIÇOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS,Atividades de organizações associativas não especificadas anteriormente
9499,Atividades associativas não especificadas anteriormente,OUTRAS ATIVIDADES DE SERVIÇOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS,Atividades de organizações associativas não especificadas anteriormente
9511,Reparação e manutenção de computadores e de equipamentos periféricos,OUTRAS ATIVIDADES DE SERVIÇOS,REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS,Reparação e manutenção de equipamentos de informática e comunicação
9512,Reparação e manutenção de equipamentos de comunicação,OUTRAS ATIVIDADES DE SERVIÇOS,REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS,Reparação e manutenção de equipamentos de informática e comunicação
9521,Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico,OUTRAS ATIVIDADES DE SERVIÇOS,REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS,Reparação e manutenção de objetos e equipamentos pessoais e domésticos
9529,Reparação e manutenção de objetos e equipamentos pessoais e domésticos não especificados anteriormente,OUTRAS ATIVIDADES DE SERVIÇOS,REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS,Reparação e manutenção de objetos e equipamentos pessoais e domésticos
9601,"Lavanderias, tinturarias e toalheiros",OUTRAS ATIVIDADES DE SERVIÇOS,OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS,Outras atividades de serviços pessoais
9602,Cabeleireiros e outras atividades de tratamento de beleza,OUTRAS ATIVIDADES DE SERVIÇOS,OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS,Outras atividades de serviços pessoais
9603,Atividades funerárias e serviços relacionados,OUTRAS ATIVIDADES DE SERVIÇOS,OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS,Outras atividades de serviços pessoais
9609,Atividades de serviços pessoais não especificadas anteriormente,OUTRAS ATIVIDADES DE SERVIÇOS,OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS,Outras atividades de serviços pessoais
9700,Serviços domésticos,SERVIÇOS DOMÉSTICOS,SERVIÇOS DOMÉSTICOS,Serviços domésticos
9900,Organismos internacionais e outras instituições extraterritoriais,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,Organismos internacionais e outras instituições extraterritoriais
